time,step,x,y,Ux,Uy,p
3.1,3100,0.29999999701976776,-0.0431249993853271,0.720991,-0.0158136,-0.0193331
3.1,3100,0.3400000035762787,-0.04387499950826168,0.720112,-0.0154534,-0.0112801
3.1,3100,0.3800000101327896,-0.04462499963119626,0.6988,-0.0153614,-0.00365208
3.1,3100,-0.3800000101327896,-0.010125000029802322,1.0044,-0.00249867,-0.251836
3.1,3100,-0.3400000035762787,-0.010375000070780516,0.982601,-0.00316432,-0.238946
3.1,3100,-0.29999999701976776,-0.010625000111758709,0.969058,-0.00202946,-0.217613
3.1,3100,-0.25999999791383743,-0.010875000152736902,0.937325,-0.000991377,-0.195751
3.1,3100,-0.2199999988079071,-0.011125000193715096,0.926199,-0.000651108,-0.176079
3.1,3100,-0.17999999970197678,-0.011375000234693289,0.89585,-0.00086908,-0.158726
3.1,3100,-0.13999999687075615,-0.011624999810010195,0.890943,-0.0008133,-0.143627
3.1,3100,-0.09999999776482582,-0.011874999850988388,0.862996,-0.00082224,-0.129198
3.1,3100,-0.05999999865889549,-0.012124999891966581,0.857441,-0.000562535,-0.115568
3.1,3100,-0.019999999552965164,-0.012374999932944775,0.83326,-0.000238491,-0.102453
3.1,3100,0.019999999552965164,-0.012624999973922968,0.825805,-0.000397603,-0.0896294
3.1,3100,0.05999999865889549,-0.012875000014901161,0.802377,-0.000124908,-0.0778039
3.1,3100,0.09999999776482582,-0.013125000055879354,0.798368,-0.000115766,-0.066467
3.1,3100,0.13999999687075615,-0.013375000096857548,0.774114,-0.000418121,-0.0558435
3.1,3100,0.17999999970197678,-0.013625000137835741,0.772163,-0.000202718,-0.0460124
3.1,3100,0.2199999988079071,-0.013875000178813934,0.749196,-0.000316576,-0.0365093
3.1,3100,0.25999999791383743,-0.014125000219792128,0.747746,-0.000326262,-0.0276688
3.1,3100,0.29999999701976776,-0.014374999795109034,0.726168,-0.000263769,-0.019351
3.1,3100,0.3400000035762787,-0.014624999836087227,0.725217,-0.000332923,-0.0112737
3.1,3100,0.3800000101327896,-0.01487499987706542,0.704159,-0.000398551,-0.00363181
3.1,3100,-0.3800000101327896,0.010125000029802322,1.0044,0.00249901,-0.251836
3.1,3100,-0.3400000035762787,0.010375000070780516,0.982601,0.00316348,-0.238946
3.1,3100,-0.29999999701976776,0.010625000111758709,0.969058,0.00202984,-0.217613
3.1,3100,-0.25999999791383743,0.010875000152736902,0.937326,0.000991982,-0.195751
3.1,3100,-0.2199999988079071,0.011125000193715096,0.926199,0.000650555,-0.176079
3.1,3100,-0.17999999970197678,0.011375000234693289,0.89585,0.000869334,-0.158726
3.1,3100,-0.13999999687075615,0.011624999810010195,0.890943,0.000813118,-0.143626
3.1,3100,-0.09999999776482582,0.011874999850988388,0.862996,0.000822479,-0.129198
3.1,3100,-0.05999999865889549,0.012124999891966581,0.857441,0.000562832,-0.115568
3.1,3100,-0.019999999552965164,0.012374999932944775,0.83326,0.000238444,-0.102453
3.1,3100,0.019999999552965164,0.012624999973922968,0.825805,0.000397645,-0.0896296
3.1,3100,0.05999999865889549,0.012875000014901161,0.802376,0.000124773,-0.0778036
3.1,3100,0.09999999776482582,0.013125000055879354,0.798368,0.00011604,-0.0664671
3.1,3100,0.13999999687075615,0.013375000096857548,0.774114,0.000418143,-0.0558437
3.1,3100,0.17999999970197678,0.013625000137835741,0.772163,0.000202304,-0.0460122
3.1,3100,0.2199999988079071,0.013875000178813934,0.749196,0.000316868,-0.0365093
3.1,3100,0.25999999791383743,0.014125000219792128,0.747746,0.000326376,-0.0276688
3.1,3100,0.29999999701976776,0.014374999795109034,0.726168,0.000263449,-0.0193509
3.1,3100,0.3400000035762787,0.014624999836087227,0.725217,0.00033275,-0.0112737
3.1,3100,0.3800000101327896,0.01487499987706542,0.704159,0.000398483,-0.00363182
3.1,3100,-0.3800000101327896,0.030375000089406967,1.00389,0.0086857,-0.254671
3.1,3100,-0.3400000035762787,0.031125000212341547,0.97941,0.0196071,-0.238569
3.1,3100,-0.29999999701976776,0.03187500033527613,0.964303,0.0198775,-0.216514
3.1,3100,-0.25999999791383743,0.03262500045821071,0.932708,0.0195876,-0.195084
3.1,3100,-0.2199999988079071,0.03337500058114529,0.922662,0.0189371,-0.175843
3.1,3100,-0.17999999970197678,0.034125000704079866,0.891861,0.0187977,-0.158736
3.1,3100,-0.13999999687075615,0.034874999430030584,0.887009,0.0196082,-0.143596
3.1,3100,-0.09999999776482582,0.035624999552965164,0.858882,0.0197245,-0.129077
3.1,3100,-0.05999999865889549,0.036374999675899744,0.852671,0.0191625,-0.115368
3.1,3100,-0.019999999552965164,0.037124999798834324,0.828767,0.0188217,-0.102274
3.1,3100,0.019999999552965164,0.037874999921768904,0.821596,0.0188103,-0.0895133
3.1,3100,0.05999999865889549,0.038625000044703484,0.79753,0.017474,-0.0776782
3.1,3100,0.09999999776482582,0.03937500016763806,0.793963,0.0171287,-0.0664389
3.1,3100,0.13999999687075615,0.04012500029057264,0.769637,0.017373,-0.0558559
3.1,3100,0.17999999970197678,0.04087500041350722,0.76732,0.0164476,-0.0459805
3.1,3100,0.2199999988079071,0.0416250005364418,0.74429,0.0161248,-0.0365164
3.1,3100,0.25999999791383743,0.04237500065937638,0.742811,0.0163588,-0.0276746
3.1,3100,0.29999999701976776,0.0431249993853271,0.720991,0.0158133,-0.0193329
3.1,3100,0.3400000035762787,0.04387499950826168,0.720112,0.0154534,-0.0112801
3.1,3100,0.3800000101327896,0.04462499963119626,0.6988,0.0153615,-0.0036521
3.1,3100,-0.3800000101327896,0.05062500014901161,1.00306,0.0124833,-0.265692
3.1,3100,-0.3400000035762787,0.051875000819563866,0.974787,0.0221882,-0.244865
3.1,3100,-0.29999999701976776,0.05312499962747097,0.954575,0.0224428,-0.217814
3.1,3100,-0.25999999791383743,0.05437499936670065,0.919628,0.019697,-0.194871
3.1,3100,-0.2199999988079071,0.05562500096857548,0.910612,0.0196719,-0.175833
3.1,3100,-0.17999999970197678,0.05687500070780516,0.880726,0.0202921,-0.159195
3.1,3100,-0.13999999687075615,0.05812499951571226,0.873669,0.0204068,-0.143873
3.1,3100,-0.09999999776482582,0.05937499925494194,0.846273,0.0211554,-0.129065
3.1,3100,-0.05999999865889549,0.06062499899417162,0.838957,0.019728,-0.115115
3.1,3100,-0.019999999552965164,0.06187500059604645,0.813894,0.0188494,-0.101909
3.1,3100,0.019999999552965164,0.06312500033527613,0.807885,0.0196831,-0.0891242
3.1,3100,0.05999999865889549,0.0643750000745058,0.783347,0.0178272,-0.0772743
3.1,3100,0.09999999776482582,0.06562499981373549,0.778664,0.0175629,-0.0660898
3.1,3100,0.13999999687075615,0.06687499955296516,0.755034,0.0183886,-0.0555308
3.1,3100,0.17999999970197678,0.06812500115483999,0.752198,0.0172193,-0.0456429
3.1,3100,0.2199999988079071,0.06937500089406967,0.728315,0.0169814,-0.0361888
3.1,3100,0.25999999791383743,0.07062500063329935,0.726543,0.0170058,-0.0273416
3.1,3100,0.29999999701976776,0.07187499944120646,0.704882,0.0164021,-0.0190182
3.1,3100,0.3400000035762787,0.07312499918043613,0.703676,0.0162495,-0.0110469
3.1,3100,0.3800000101327896,0.07437500078231096,0.682333,0.0161987,-0.0035445
3.1,3100,-0.3800000101327896,0.07087500020861626,1.00189,0.0349587,-0.271533
3.1,3100,-0.3400000035762787,0.0726250009611249,0.965595,0.0478936,-0.243335
3.1,3100,-0.29999999701976776,0.07437499985098839,0.943123,0.0430851,-0.215656
3.1,3100,-0.25999999791383743,0.07612499967217445,0.910701,0.0400707,-0.193632
3.1,3100,-0.2199999988079071,0.07787500135600567,0.901573,0.0402368,-0.175684
3.1,3100,-0.17999999970197678,0.07962500117719173,0.870627,0.041181,-0.159184
3.1,3100,-0.13999999687075615,0.08137499913573265,0.864902,0.0405838,-0.143745
3.1,3100,-0.09999999776482582,0.08312499895691872,0.835883,0.0397872,-0.128818
3.1,3100,-0.05999999865889549,0.08487499877810478,0.828207,0.0386936,-0.114724
3.1,3100,-0.019999999552965164,0.086625000461936,0.803906,0.0363198,-0.101629
3.1,3100,0.019999999552965164,0.08837500028312206,0.796617,0.0365544,-0.0889294
3.1,3100,0.05999999865889549,0.09012500010430813,0.771256,0.0351105,-0.0770586
3.1,3100,0.09999999776482582,0.0918749999254942,0.767819,0.033958,-0.0660704
3.1,3100,0.13999999687075615,0.09362499974668026,0.742791,0.0340412,-0.055548
3.1,3100,0.17999999970197678,0.09537500143051147,0.739344,0.0332624,-0.0455685
3.1,3100,0.2199999988079071,0.09712500125169754,0.715795,0.0322959,-0.0361789
3.1,3100,0.25999999791383743,0.0988750010728836,0.713799,0.0318631,-0.0273263
3.1,3100,0.29999999701976776,0.10062499903142452,0.690932,0.0308633,-0.018981
3.1,3100,0.3400000035762787,0.10237499885261059,0.690031,0.0306085,-0.0110681
3.1,3100,0.3800000101327896,0.1041250005364418,0.667834,0.0301896,-0.00358452
3.1,3100,-0.3800000101327896,0.0911250002682209,1.00163,0.0277961,-0.306895
3.1,3100,-0.3400000035762787,0.09337499924004078,0.927968,0.0430928,-0.248756
3.1,3100,-0.29999999701976776,0.0956250000745058,0.899194,0.0403258,-0.213888
3.1,3100,-0.25999999791383743,0.09787500090897083,0.865412,0.0374027,-0.193777
3.1,3100,-0.2199999988079071,0.10012499988079071,0.850129,0.0399376,-0.176074
3.1,3100,-0.17999999970197678,0.10237500071525574,0.820203,0.039745,-0.159144
3.1,3100,-0.13999999687075615,0.10462499968707561,0.808558,0.0388621,-0.143205
3.1,3100,-0.09999999776482582,0.10687499865889549,0.777352,0.0395346,-0.127987
3.1,3100,-0.05999999865889549,0.10912499949336052,0.770824,0.036669,-0.113856
3.1,3100,-0.019999999552965164,0.11137500032782555,0.738188,0.0351721,-0.100747
3.1,3100,0.019999999552965164,0.11362499929964542,0.730787,0.0365393,-0.0881504
3.1,3100,0.05999999865889549,0.1158749982714653,0.703933,0.033471,-0.0763474
3.1,3100,0.09999999776482582,0.11812499724328518,0.694985,0.0331111,-0.0653567
3.1,3100,0.13999999687075615,0.12037499994039536,0.668393,0.0337901,-0.0548458
3.1,3100,0.17999999970197678,0.12262500263750553,0.664646,0.0319822,-0.0448759
3.1,3100,0.2199999988079071,0.12487500160932541,0.636624,0.0307851,-0.0354879
3.1,3100,0.25999999791383743,0.1271250005811453,0.634017,0.030704,-0.0266748
3.1,3100,0.29999999701976776,0.12937499769032001,0.607666,0.0293667,-0.0183978
3.1,3100,0.3400000035762787,0.1316249966621399,0.605618,0.0289808,-0.0106045
3.1,3100,0.3800000101327896,0.13387499935925007,0.580182,0.0283508,-0.00331204
3.2,3200,-0.3800000101327896,-0.0911250002682209,1.00228,-0.028668,-0.306778
3.2,3200,-0.3400000035762787,-0.09337499924004078,0.928956,-0.0411858,-0.24882
3.2,3200,-0.29999999701976776,-0.0956250000745058,0.896704,-0.0402909,-0.214052
3.2,3200,-0.25999999791383743,-0.09787500090897083,0.865504,-0.0393141,-0.193726
3.2,3200,-0.2199999988079071,-0.10012499988079071,0.852007,-0.0387688,-0.176091
3.2,3200,-0.17999999970197678,-0.10237500071525574,0.819094,-0.0401491,-0.159165
3.2,3200,-0.13999999687075615,-0.10462499968707561,0.809683,-0.038506,-0.143161
3.2,3200,-0.09999999776482582,-0.10687499865889549,0.776108,-0.0382844,-0.12812
3.2,3200,-0.05999999865889549,-0.10912499949336052,0.769059,-0.0388352,-0.11385
3.2,3200,-0.019999999552965164,-0.11137500032782555,0.740937,-0.0350359,-0.10066
3.2,3200,0.019999999552965164,-0.11362499929964542,0.730229,-0.0353054,-0.0882341
3.2,3200,0.05999999865889549,-0.1158749982714653,0.703606,-0.0349888,-0.0763399
3.2,3200,0.09999999776482582,-0.11812499724328518,0.696902,-0.0325993,-0.0652661
3.2,3200,0.13999999687075615,-0.12037499994039536,0.667626,-0.0325556,-0.0548456
3.2,3200,0.17999999970197678,-0.12262500263750553,0.663965,-0.0326204,-0.0449112
3.2,3200,0.2199999988079071,-0.12487500160932541,0.636741,-0.0309229,-0.0355099
3.2,3200,0.25999999791383743,-0.1271250005811453,0.633511,-0.0305127,-0.0266768
3.2,3200,0.29999999701976776,-0.12937499769032001,0.607618,-0.0295367,-0.0183927
3.2,3200,0.3400000035762787,-0.1316249966621399,0.605637,-0.0289724,-0.0106177
3.2,3200,0.3800000101327896,-0.13387499935925007,0.580042,-0.0282963,-0.00332369
3.2,3200,-0.3800000101327896,-0.07087500020861626,1.00205,-0.0351062,-0.27141
3.2,3200,-0.3400000035762787,-0.0726250009611249,0.964195,-0.0477937,-0.243377
3.2,3200,-0.29999999701976776,-0.07437499985098839,0.945577,-0.0425325,-0.21576
3.2,3200,-0.25999999791383743,-0.07612499967217445,0.909396,-0.0407987,-0.193509
3.2,3200,-0.2199999988079071,-0.07787500135600567,0.901382,-0.0404588,-0.175689
3.2,3200,-0.17999999970197678,-0.07962500117719173,0.871681,-0.0406962,-0.159223
3.2,3200,-0.13999999687075615,-0.08137499913573265,0.863309,-0.0406756,-0.143676
3.2,3200,-0.09999999776482582,-0.08312499895691872,0.837497,-0.0392186,-0.12896
3.2,3200,-0.05999999865889549,-0.08487499877810478,0.828382,-0.0392515,-0.114742
3.2,3200,-0.019999999552965164,-0.086625000461936,0.8026,-0.0369157,-0.101498
3.2,3200,0.019999999552965164,-0.08837500028312206,0.797471,-0.0358157,-0.0890315
3.2,3200,0.05999999865889549,-0.09012500010430813,0.771126,-0.0354877,-0.0770689
3.2,3200,0.09999999776482582,-0.0918749999254942,0.767017,-0.034124,-0.0659529
3.2,3200,0.13999999687075615,-0.09362499974668026,0.743158,-0.0334615,-0.0555588
3.2,3200,0.17999999970197678,-0.09537500143051147,0.739712,-0.0332365,-0.0456261
3.2,3200,0.2199999988079071,-0.09712500125169754,0.715779,-0.0322769,-0.0361931
3.2,3200,0.25999999791383743,-0.0988750010728836,0.713778,-0.0319577,-0.0273213
3.2,3200,0.29999999701976776,-0.10062499903142452,0.690957,-0.0310192,-0.01898
3.2,3200,0.3400000035762787,-0.10237499885261059,0.690017,-0.0305164,-0.0110824
3.2,3200,0.3800000101327896,-0.1041250005364418,0.667812,-0.0301414,-0.00359621
3.2,3200,-0.3800000101327896,-0.05062500014901161,1.00397,-0.0127227,-0.26557
3.2,3200,-0.3400000035762787,-0.051875000819563866,0.972641,-0.0214502,-0.244924
3.2,3200,-0.29999999701976776,-0.05312499962747097,0.956037,-0.0227071,-0.21792
3.2,3200,-0.25999999791383743,-0.05437499936670065,0.919982,-0.0205407,-0.194778
3.2,3200,-0.2199999988079071,-0.05562500096857548,0.90948,-0.0191315,-0.175861
3.2,3200,-0.17999999970197678,-0.05687500070780516,0.881322,-0.0204083,-0.159211
3.2,3200,-0.13999999687075615,-0.05812499951571226,0.873291,-0.0202179,-0.143835
3.2,3200,-0.09999999776482582,-0.05937499925494194,0.846987,-0.02054,-0.129168
3.2,3200,-0.05999999865889549,-0.06062499899417162,0.83932,-0.0210586,-0.115064
3.2,3200,-0.019999999552965164,-0.06187500059604645,0.813595,-0.0186503,-0.101875
3.2,3200,0.019999999552965164,-0.06312500033527613,0.807497,-0.018858,-0.0892059
3.2,3200,0.05999999865889549,-0.0643750000745058,0.783032,-0.0188631,-0.077231
3.2,3200,0.09999999776482582,-0.06562499981373549,0.77886,-0.0171644,-0.0660749
3.2,3200,0.13999999687075615,-0.06687499955296516,0.754608,-0.0176739,-0.0555221
3.2,3200,0.17999999970197678,-0.06812500115483999,0.752264,-0.017707,-0.0456435
3.2,3200,0.2199999988079071,-0.06937500089406967,0.729146,-0.0169264,-0.0362393
3.2,3200,0.25999999791383743,-0.07062500063329935,0.726508,-0.0168899,-0.0273236
3.2,3200,0.29999999701976776,-0.07187499944120646,0.704682,-0.0165387,-0.0190021
3.2,3200,0.3400000035762787,-0.07312499918043613,0.703782,-0.0161933,-0.0110847
3.2,3200,0.3800000101327896,-0.07437500078231096,0.682387,-0.0161684,-0.00356309
3.2,3200,-0.3800000101327896,-0.030375000089406967,1.00406,-0.00834913,-0.254562
3.2,3200,-0.3400000035762787,-0.031125000212341547,0.978629,-0.0194093,-0.238649
3.2,3200,-0.29999999701976776,-0.03187500033527613,0.966141,-0.020755,-0.216636
3.2,3200,-0.25999999791383743,-0.03262500045821071,0.931354,-0.0192677,-0.194976
3.2,3200,-0.2199999988079071,-0.03337500058114529,0.922731,-0.018711,-0.175891
3.2,3200,-0.17999999970197678,-0.034125000704079866,0.892647,-0.019232,-0.158777
3.2,3200,-0.13999999687075615,-0.034874999430030584,0.885505,-0.0194135,-0.143537
3.2,3200,-0.09999999776482582,-0.035624999552965164,0.860457,-0.0195907,-0.129185
3.2,3200,-0.05999999865889549,-0.036374999675899744,0.852256,-0.0195523,-0.115304
3.2,3200,-0.019999999552965164,-0.037124999798834324,0.827845,-0.0182957,-0.10225
3.2,3200,0.019999999552965164,-0.037874999921768904,0.822625,-0.0184404,-0.0895915
3.2,3200,0.05999999865889549,-0.038625000044703484,0.797078,-0.0182484,-0.0776341
3.2,3200,0.09999999776482582,-0.03937500016763806,0.793615,-0.0169971,-0.0664335
3.2,3200,0.13999999687075615,-0.04012500029057264,0.769814,-0.0170467,-0.0558353
3.2,3200,0.17999999970197678,-0.04087500041350722,0.767308,-0.0169801,-0.0459787
3.2,3200,0.2199999988079071,-0.0416250005364418,0.744392,-0.0160832,-0.0365743
3.2,3200,0.25999999791383743,-0.04237500065937638,0.742679,-0.0159503,-0.027651
3.2,3200,0.29999999701976776,-0.0431249993853271,0.721037,-0.015853,-0.0193177
3.2,3200,0.3400000035762787,-0.04387499950826168,0.720258,-0.0155307,-0.0113263
3.2,3200,0.3800000101327896,-0.04462499963119626,0.698861,-0.0153461,-0.00367324
3.2,3200,-0.3800000101327896,-0.010125000029802322,1.0044,-0.00262262,-0.251723
3.2,3200,-0.3400000035762787,-0.010375000070780516,0.982606,-0.00308581,-0.238987
3.2,3200,-0.29999999701976776,-0.010625000111758709,0.97025,-0.00189839,-0.217731
3.2,3200,-0.25999999791383743,-0.010875000152736902,0.935841,-0.00121913,-0.195637
3.2,3200,-0.2199999988079071,-0.011125000193715096,0.926727,-0.000600193,-0.176129
3.2,3200,-0.17999999970197678,-0.011375000234693289,0.896303,-0.000730685,-0.158758
3.2,3200,-0.13999999687075615,-0.011624999810010195,0.889629,-0.000798451,-0.143573
3.2,3200,-0.09999999776482582,-0.011874999850988388,0.864448,-0.000759993,-0.129289
3.2,3200,-0.05999999865889549,-0.012124999891966581,0.856491,-0.000835097,-0.115482
3.2,3200,-0.019999999552965164,-0.012374999932944775,0.832783,-0.000300303,-0.102458
3.2,3200,0.019999999552965164,-0.012624999973922968,0.826995,-0.000263368,-0.0897082
3.2,3200,0.05999999865889549,-0.012875000014901161,0.801666,-0.000299415,-0.0777292
3.2,3200,0.09999999776482582,-0.013125000055879354,0.798356,6.1523e-05,-0.0665042
3.2,3200,0.13999999687075615,-0.013375000096857548,0.774312,-0.000261114,-0.0558153
3.2,3200,0.17999999970197678,-0.013625000137835741,0.771939,-0.000293049,-0.0459822
3.2,3200,0.2199999988079071,-0.013875000178813934,0.749286,-0.000251958,-0.036589
3.2,3200,0.25999999791383743,-0.014125000219792128,0.747563,-0.000382301,-0.0276405
3.2,3200,0.29999999701976776,-0.014374999795109034,0.726233,-0.000339788,-0.0193252
3.2,3200,0.3400000035762787,-0.014624999836087227,0.725376,-0.000285792,-0.0113316
3.2,3200,0.3800000101327896,-0.01487499987706542,0.704209,-0.000386403,-0.00365716
3.2,3200,-0.3800000101327896,0.010125000029802322,1.0044,0.00262292,-0.251723
3.2,3200,-0.3400000035762787,0.010375000070780516,0.982607,0.00308598,-0.238987
3.2,3200,-0.29999999701976776,0.010625000111758709,0.970249,0.00189761,-0.217731
3.2,3200,-0.25999999791383743,0.010875000152736902,0.935841,0.00121933,-0.195637
3.2,3200,-0.2199999988079071,0.011125000193715096,0.926727,0.000600235,-0.176129
3.2,3200,-0.17999999970197678,0.011375000234693289,0.896303,0.000730901,-0.158758
3.2,3200,-0.13999999687075615,0.011624999810010195,0.889629,0.000798361,-0.143573
3.2,3200,-0.09999999776482582,0.011874999850988388,0.864448,0.000759929,-0.129289
3.2,3200,-0.05999999865889549,0.012124999891966581,0.856491,0.000835288,-0.115482
3.2,3200,-0.019999999552965164,0.012374999932944775,0.832783,0.000300339,-0.102458
3.2,3200,0.019999999552965164,0.012624999973922968,0.826995,0.000263778,-0.0897084
3.2,3200,0.05999999865889549,0.012875000014901161,0.801666,0.000299253,-0.0777292
3.2,3200,0.09999999776482582,0.013125000055879354,0.798356,-6.17047e-05,-0.066504
3.2,3200,0.13999999687075615,0.013375000096857548,0.774312,0.0002616,-0.0558155
3.2,3200,0.17999999970197678,0.013625000137835741,0.771939,0.00029278,-0.0459821
3.2,3200,0.2199999988079071,0.013875000178813934,0.749286,0.000251681,-0.0365889
3.2,3200,0.25999999791383743,0.014125000219792128,0.747563,0.000382529,-0.0276405
3.2,3200,0.29999999701976776,0.014374999795109034,0.726233,0.000339783,-0.0193252
3.2,3200,0.3400000035762787,0.014624999836087227,0.725376,0.000285568,-0.0113316
3.2,3200,0.3800000101327896,0.01487499987706542,0.704209,0.00038628,-0.00365717
3.2,3200,-0.3800000101327896,0.030375000089406967,1.00406,0.00834924,-0.254562
3.2,3200,-0.3400000035762787,0.031125000212341547,0.978629,0.0194096,-0.238649
3.2,3200,-0.29999999701976776,0.03187500033527613,0.96614,0.0207546,-0.216635
3.2,3200,-0.25999999791383743,0.03262500045821071,0.931354,0.0192677,-0.194976
3.2,3200,-0.2199999988079071,0.03337500058114529,0.922731,0.018711,-0.17589
3.2,3200,-0.17999999970197678,0.034125000704079866,0.892646,0.0192322,-0.158777
3.2,3200,-0.13999999687075615,0.034874999430030584,0.885505,0.0194134,-0.143537
3.2,3200,-0.09999999776482582,0.035624999552965164,0.860456,0.0195907,-0.129185
3.2,3200,-0.05999999865889549,0.036374999675899744,0.852257,0.0195525,-0.115304
3.2,3200,-0.019999999552965164,0.037124999798834324,0.827845,0.0182957,-0.102249
3.2,3200,0.019999999552965164,0.037874999921768904,0.822625,0.0184408,-0.0895921
3.2,3200,0.05999999865889549,0.038625000044703484,0.797077,0.0182484,-0.077634
3.2,3200,0.09999999776482582,0.03937500016763806,0.793615,0.0169968,-0.0664331
3.2,3200,0.13999999687075615,0.04012500029057264,0.769814,0.0170469,-0.0558358
3.2,3200,0.17999999970197678,0.04087500041350722,0.767308,0.01698,-0.0459786
3.2,3200,0.2199999988079071,0.0416250005364418,0.744392,0.0160829,-0.036574
3.2,3200,0.25999999791383743,0.04237500065937638,0.74268,0.0159504,-0.0276512
3.2,3200,0.29999999701976776,0.0431249993853271,0.721037,0.015853,-0.0193176
3.2,3200,0.3400000035762787,0.04387499950826168,0.720258,0.0155305,-0.0113263
3.2,3200,0.3800000101327896,0.04462499963119626,0.698861,0.015346,-0.00367326
3.2,3200,-0.3800000101327896,0.05062500014901161,1.00397,0.0127226,-0.26557
3.2,3200,-0.3400000035762787,0.051875000819563866,0.97264,0.0214512,-0.244925
3.2,3200,-0.29999999701976776,0.05312499962747097,0.956039,0.0227063,-0.21792
3.2,3200,-0.25999999791383743,0.05437499936670065,0.919981,0.0205401,-0.194778
3.2,3200,-0.2199999988079071,0.05562500096857548,0.90948,0.0191321,-0.175861
3.2,3200,-0.17999999970197678,0.05687500070780516,0.881324,0.0204081,-0.159211
3.2,3200,-0.13999999687075615,0.05812499951571226,0.87329,0.0202177,-0.143835
3.2,3200,-0.09999999776482582,0.05937499925494194,0.846988,0.0205402,-0.129168
3.2,3200,-0.05999999865889549,0.06062499899417162,0.83932,0.0210582,-0.115064
3.2,3200,-0.019999999552965164,0.06187500059604645,0.813594,0.0186506,-0.101874
3.2,3200,0.019999999552965164,0.06312500033527613,0.807497,0.0188587,-0.0892065
3.2,3200,0.05999999865889549,0.0643750000745058,0.783033,0.0188628,-0.0772309
3.2,3200,0.09999999776482582,0.06562499981373549,0.778859,0.0171641,-0.0660744
3.2,3200,0.13999999687075615,0.06687499955296516,0.754608,0.0176742,-0.0555226
3.2,3200,0.17999999970197678,0.06812500115483999,0.752264,0.0177066,-0.0456435
3.2,3200,0.2199999988079071,0.06937500089406967,0.729146,0.016926,-0.0362391
3.2,3200,0.25999999791383743,0.07062500063329935,0.726508,0.0168901,-0.0273239
3.2,3200,0.29999999701976776,0.07187499944120646,0.704682,0.0165388,-0.0190019
3.2,3200,0.3400000035762787,0.07312499918043613,0.703782,0.0161933,-0.0110846
3.2,3200,0.3800000101327896,0.07437500078231096,0.682387,0.0161685,-0.00356312
3.2,3200,-0.3800000101327896,0.07087500020861626,1.00205,0.0351066,-0.27141
3.2,3200,-0.3400000035762787,0.0726250009611249,0.964195,0.0477928,-0.243378
3.2,3200,-0.29999999701976776,0.07437499985098839,0.945579,0.0425326,-0.215759
3.2,3200,-0.25999999791383743,0.07612499967217445,0.909395,0.0407995,-0.193509
3.2,3200,-0.2199999988079071,0.07787500135600567,0.901382,0.0404581,-0.175688
3.2,3200,-0.17999999970197678,0.07962500117719173,0.871681,0.0406967,-0.159223
3.2,3200,-0.13999999687075615,0.08137499913573265,0.863307,0.0406756,-0.143676
3.2,3200,-0.09999999776482582,0.08312499895691872,0.837498,0.0392179,-0.12896
3.2,3200,-0.05999999865889549,0.08487499877810478,0.828382,0.0392525,-0.114742
3.2,3200,-0.019999999552965164,0.086625000461936,0.802599,0.0369159,-0.101498
3.2,3200,0.019999999552965164,0.08837500028312206,0.797472,0.0358148,-0.0890316
3.2,3200,0.05999999865889549,0.09012500010430813,0.771126,0.0354882,-0.077069
3.2,3200,0.09999999776482582,0.0918749999254942,0.767017,0.034124,-0.0659524
3.2,3200,0.13999999687075615,0.09362499974668026,0.743159,0.0334608,-0.0555591
3.2,3200,0.17999999970197678,0.09537500143051147,0.739713,0.0332367,-0.045626
3.2,3200,0.2199999988079071,0.09712500125169754,0.715779,0.0322772,-0.036193
3.2,3200,0.25999999791383743,0.0988750010728836,0.713778,0.0319577,-0.0273216
3.2,3200,0.29999999701976776,0.10062499903142452,0.690957,0.0310193,-0.0189799
3.2,3200,0.3400000035762787,0.10237499885261059,0.690017,0.0305164,-0.0110823
3.2,3200,0.3800000101327896,0.1041250005364418,0.667812,0.0301414,-0.00359622
3.2,3200,-0.3800000101327896,0.0911250002682209,1.00228,0.0286681,-0.306779
3.2,3200,-0.3400000035762787,0.09337499924004078,0.928956,0.0411858,-0.248821
3.2,3200,-0.29999999701976776,0.0956250000745058,0.896703,0.0402905,-0.214051
3.2,3200,-0.25999999791383743,0.09787500090897083,0.865504,0.0393142,-0.193727
3.2,3200,-0.2199999988079071,0.10012499988079071,0.852006,0.0387689,-0.17609
3.2,3200,-0.17999999970197678,0.10237500071525574,0.819094,0.0401493,-0.159166
3.2,3200,-0.13999999687075615,0.10462499968707561,0.809683,0.0385059,-0.143161
3.2,3200,-0.09999999776482582,0.10687499865889549,0.776108,0.038284,-0.12812
3.2,3200,-0.05999999865889549,0.10912499949336052,0.769058,0.0388355,-0.113851
3.2,3200,-0.019999999552965164,0.11137500032782555,0.740937,0.0350362,-0.10066
3.2,3200,0.019999999552965164,0.11362499929964542,0.730229,0.0353051,-0.0882337
3.2,3200,0.05999999865889549,0.1158749982714653,0.703606,0.0349891,-0.0763403
3.2,3200,0.09999999776482582,0.11812499724328518,0.696903,0.0325994,-0.0652659
3.2,3200,0.13999999687075615,0.12037499994039536,0.667626,0.0325552,-0.0548456
3.2,3200,0.17999999970197678,0.12262500263750553,0.663965,0.0326204,-0.0449111
3.2,3200,0.2199999988079071,0.12487500160932541,0.636741,0.030923,-0.0355099
3.2,3200,0.25999999791383743,0.1271250005811453,0.63351,0.0305127,-0.0266771
